name_en,name_ja,name_fr,name_it,name_de,name_es,name_pt,name_pl,name_ru,name_ko,name_zh,name_ar
Guardian/Physique Jewel 4,守勢・体術珠【４】,Joyau gardien/athlète [4],Gioiello guardiano/atleta 4,Wächter-/Figur-Juwel 4,Joya de salud/guardián 4,Joia Biotipo/Guardiã 4,Klejnot strażnika/sylwetki 4,Самоцвет стража/телосложения 4,수세-체술주【4】,守勢‧體術珠【４】,حلية الحارس/بنية الجسم 4
Drain/Evasion Jewel 4,奪気・回避珠【４】,Joyau fatigue/invulnérabilité [4],Gioiello ruba res./schivata 4,Entzug-/Ausweich-Juwel 4,Joya de evasión/débil 4,Joia Evasão/Drenagem 4,Klejnot wyssania/uniku 4,Самоцвет высасывания/уклонения 4,탈기-회피주【4】,奪氣‧迴避珠【４】,حلية الاستنزاف/التملص 4
Fortitude/Evasion Jewel 4,逆境・回避珠【４】,Joyau courage/invulnérabilité [4],Gioiello rafforz./schivata 4,Kraft-/Ausweich-Juwel 4,Joya de evasión/supervivencia 4,Joia Evasão/Fortitude 4,Klejnot hartu/uniku 4,Самоцвет стойкости/уклонения 4,역경-회피주【4】,逆境‧迴避珠【４】,حلية الجَلَد/التملص 4
Crisis/Evasion Jewel 4,窮地・回避珠【４】,Joyau sauvage/invulnérabilité [4],Gioiello rianimaz./schivata 4,Krisen-/Ausweich-Juwel 4,Joya de evasión/crisis 4,Joia Evasão/Crise 4,Klejnot kryzysu/uniku 4,Самоцвет кризиса/уклонения 4,궁지-회피주【4】,絕路‧迴避珠【４】,حلية الكارثة/التملص 4
Ironwall/Evasion Jewel 4,鉄壁・回避珠【４】,Joyau paladin/invulnérabilité [4],Gioiello blocco/schivata 4,Eisenmauer-/Ausweich-Juwel 4,Joya de evasión/guardia 4,Joia Evasão/Muro de Ferro 4,Klejnot żelaznego muru/uniku 4,Самоцвет жел. стены/уклонения 4,철벽-회피주【4】,鐵壁‧迴避珠【４】,حلية الجدار الحديدي/التملص 4
Friendship/Evasion Jewel 4,友愛・回避珠【４】,Joyau mousquetaire/invulnérab [4],Gioiello ampia area/schivata 4,Freundschaft-/Ausweich-Juwel 4,Joya de evasión/amistad 4,Joia Evasão/Amizade 4,Klejnot przyjaźni/uniku 4,Самоцвет дружбы/уклонения 4,우애-회피주【4】,友愛‧迴避珠【４】,حلية الصداقة/التملص 4
Satiated/Evasion Jewel 4,節食・回避珠【４】,Joyau parasite/invulnérabilité [4],Gioiello pasto grat./schivata 4,Sattes/Ausweich-Juwel 4,Joya de evasión/saciante 4,Joia Evasão/Saciedade 4,Klejnot nasycenia/uniku 4,Самоцвет пресыщения/уклонения 4,절식-회피주【4】,節食‧迴避珠【４】,حلية التخمة/التملص 4
Stonethrower/Evasion Jewel 4,投石・回避珠【４】,Joyau pierre/invulnérabilité [4],Gioiello cap. fionda/schivata 4,Steinwerfer-/Ausweich-Juwel 4,Joya de evasión/lanzapiedras 4,Joia Evasão/Apedrejadora 4,Klejnot ciskacza kamieni/uniku 4,Самоцвет метателя/уклонения 4,투석-회피주【4】,投石‧迴避珠【４】,حلية قاذف الأحجار/التملص 4
Resistor/Evasion Jewel 4,耐属・回避珠【４】,Joyau fléau/invulnérabilité [4],Gioiello res. malus/schivata 4,Resistor-/Ausweich-Juwel 4,Joya de evasión/reostato 4,Joia Evasão/Resistor 4,Klejnot plagoodporności/uniku 4,Самоцвет от сглаза/уклонения 4,내속-회피주【4】,耐屬‧迴避珠【４】,حلية المقاوِم/التملص 4
Flight/Evasion Jewel 4,飛燕・回避珠【４】,Joyau acrobatie/invulnérab [4],Gioiello min. aerea/schivata 4,Flug-/Ausweich-Juwel 4,Joya de evasión/vuelo 4,Joia Evasão/Voo 4,Klejnot lotu/uniku 4,Самоцвет полета/уклонения 4,비연-회피주【4】,飛燕‧迴避珠【４】,حلية الطيران/التملص 4
Sprinter/Evasion Jewel 4,強走・回避珠【４】,Joyau marathonien/invulnérab [4],Gioiello maratoneta/schivata 4,Sprinter-/Ausweich-Juwel 4,Joya de evasión/impulso 4,Joia Evasão/Corredor 4,Klejnot sprintera/uniku 4,Самоцвет бегуна/уклонения 4,강주-회피주【4】,強走‧迴避珠【４】,حلية العدّاء/التملص 4
Refresh/Evasion Jewel 4,早気・回避珠【４】,Joyau métabolisme/invulnérab [4],Gioiello super res./schivata 4,Erfrischungs-/Ausweich-Juwel 4,Joya de evasión/refresco 4,Joia Evasão/Revigorante 4,Klejnot orzeźwienia/uniku 4,Самоцвет обновления/уклонения 4,조기-회피주【4】,早氣‧迴避珠【４】,حلية التجدد/التملص 4
Jumping/Evasion Jewel 4,跳躍・回避珠【４】,Joyau esquive/invulnérabilité [4],Gioiello schiv. estesa/schivata 4,Sprung-/Ausweich-Juwel 4,Joya de evasión/salto 4,Joia Evasão/Salto 4,Klejnot skoków/uniku 4,Самоцвет прыжка/уклонения 4,도약-회피주【4】,跳躍‧迴避珠【４】,حلية القفز/التملص 4
Sheath/Evasion Jewel 4,速納・回避珠【４】,Joyau rengainage/invulnérab [4],Gioiello rinf. veloce/schivata 4,Wegsteck-/Ausweich-Juwel 4,Joya de evasión/enfundado 4,Joia Evasão/Bainha 4,Klejnot futerału/uniku 4,Самоцвет ножен/уклонения 4,속납-회피주【4】,速納‧迴避珠【４】,حلية الغمد/التملص 4
Gobbler/Evasion Jewel 4,早食・回避珠【４】,Joyau carnassier/invulnérab [4],Gioiello pasto veloce/schivata 4,Verschling-/Ausweich-Juwel 4,Joya de evasión/del tragón 4,Joia Evasão/Glutão 4,Klejnot żarłoka/uniku 4,Самоцвет обжорства/уклонения 4,흡입-회피주【4】,快吃‧迴避珠【４】,حلية الشره/التملص 4
Grinder/Evasion Jewel 4,研磨・回避珠【４】,Joyau aiguiseur/invulnérab [4],Gioiello aff. veloce/schivata 4,Schleif-/Ausweich-Juwel 4,Joya de evasión/afiladora 4,Joia Evasão/Amolador 4,Klejnot ostrzenia/uniku 4,Самоцвет точильный/уклонения 4,연마-회피주【4】,研磨‧迴避珠【４】,حلية الطاحونة/التملص 4
Bomber/Evasion Jewel 4,爆師・回避珠【４】,Joyau bombardier/invulnérab [4],Gioiello bombardiere/schivata 4,Bomber-/Ausweich-Juwel 4,Joya de evasión/bombardera 4,Joia Evasão/Bombardeiro 4,Klejnot bombowy/uniku 4,Самоцвет бомбардира/уклонения 4,폭사-회피주【4】,爆師‧迴避珠【４】,حلية قاذف القنابل/التملص 4
Fungiform/Evasion Jewel 4,茸好・回避珠【４】,Joyau mycologue/invulnérab [4],Gioiello fungomante/schivata 4,Pilzform-/Ausweich-Juwel 4,Joya de evasión/micótica 4,Joia Evasão/Fungiforme 4,Klejnot grzybny/uniku 4,Самоцвет грибной/уклонения 4,이호-회피주【4】,茸好‧迴避珠【４】,حلية شكل الفطر/التملص 4
Slider/Evasion Jewel 4,滑走・回避珠【４】,Joyau glisseur/invulnérabilité [4],Gioiello aff. scivolata/schivata 4,Gleiter-/Ausweich-Juwel 4,Joya de evasión/deslizante 4,Joia Evasão/Deslizante 4,Klejnot ślizgacza/uniku 4,Самоцвет скольжения/уклонения 4,활주-회피주【4】,滑走‧迴避珠【４】,حلية المنزلق/التملص 4
Guardian/Evasion Jewel 4,守勢・回避珠【４】,Joyau gardien/invulnérabilité [4],Gioiello guardiano/schivata 4,Wächter-/Ausweich-Juwel 4,Joya de evasión/guardián 4,Joia Evasão/Guardiã 4,Klejnot strażnika/uniku 4,Самоцвет стража/уклонения 4,수세-회피주【4】,守勢‧迴避珠【４】,حلية الحارس/التملص 4
Drain/Attack Jewel 4,奪気・攻撃珠【４】,Joyau fatigue/attaque [4],Gioiello ruba res./attacco 4,Entzug-/Angriff-Juwel 4,Joya de ataque/débil 4,Joia Ataque/Drenagem 4,Klejnot wyssania/ataku 4,Самоцвет высасывания/атаки 4,탈기-공격주【4】,奪氣‧攻擊珠【４】,حلية الاستنزاف/الهجوم 4
Fortitude/Attack Jewel 4,逆境・攻撃珠【４】,Joyau courage/attaque [4],Gioiello rafforz./attacco 4,Kraft-/Angriff-Juwel 4,Joya de ataque/supervivencia 4,Joia Ataque/Fortitude 4,Klejnot hartu/ataku 4,Самоцвет стойкости/атаки 4,역경-공격주【4】,逆境‧攻擊珠【４】,حلية الجَلَد/الهجوم 4
Crisis/Attack Jewel 4,窮地・攻撃珠【４】,Joyau sauvage/attaque [4],Gioiello rianim./attacco 4,Krisen-/Angriff-Juwel 4,Joya de ataque/crisis 4,Joia Ataque/Crise 4,Klejnot kryzysu/ataku 4,Самоцвет кризиса/атаки 4,궁지-공격주【4】,絕路‧攻擊珠【４】,حلية الكارثة/الهجوم 4
Ironwall/Attack Jewel 4,鉄壁・攻撃珠【４】,Joyau paladin/attaque [4],Gioiello blocco/attacco 4,Eisenmauer-/Angriff-Juwel 4,Joya de ataque/guardia 4,Joia Ataque/Muro de Ferro 4,Klejnot żelaznego muru/ataku 4,Самоцвет железной стены/атаки 4,철벽-공격주【4】,鐵壁‧攻擊珠【４】,حلية الجدار الحديدي/الهجوم 4
Friendship/Attack Jewel 4,友愛・攻撃珠【４】,Joyau mousquetaire/attaque [4],Gioiello ampia area/attacco 4,Freundschaft-/Angriff-Juwel 4,Joya de ataque/amistad 4,Joia Ataque/Amizade 4,Klejnot przyjaźni/ataku 4,Самоцвет дружбы/атаки 4,우애-공격주【4】,友愛‧攻擊珠【４】,حلية الصداقة/الهجوم 4
Satiated/Attack Jewel 4,節食・攻撃珠【４】,Joyau parasite/attaque [4],Gioiello pasto grat./attacco 4,Sattes/Angriff-Juwel 4,Joya de ataque/saciante 4,Joia Ataque/Saciedade 4,Klejnot nasycenia/ataku 4,Самоцвет пресыщения/атаки 4,절식-공격주【4】,節食‧攻擊珠【４】,حلية التخمة/الهجوم 4
Stonethrower/Attack Jewel 4,投石・攻撃珠【４】,Joyau pierre/attaque [4],Gioiello cap. fionda/attacco 4,Steinwerfer-/Angriff-Juwel 4,Joya de ataque/lanzapiedras 4,Joia Ataque/Apedrejadora 4,Klejnot ciskacza kamieni/ataku 4,Самоцвет метателя/атаки 4,투석-공격주【4】,投石‧攻擊珠【４】,حلية قاذف الأحجار/الهجوم 4
Resistor/Attack Jewel 4,耐属・攻撃珠【４】,Joyau fléau/attaque [4],Gioiello res. malus/attacco 4,Resistor-/Angriff-Juwel 4,Joya de ataque/reostato 4,Joia Ataque/Resistor 4,Klejnot plagoodporności/ataku 4,Самоцвет от сглаза/атаки 4,내속-공격주【4】,耐屬‧攻擊珠【４】,حلية المقاوِم/الهجوم 4
Flight/Attack Jewel 4,飛燕・攻撃珠【４】,Joyau acrobatie/attaque [4],Gioiello min. aerea/attacco 4,Flug-/Angriff-Juwel 4,Joya de ataque/vuelo 4,Joia Ataque/Voo 4,Klejnot lotu/ataku 4,Самоцвет полета/атаки 4,비연-공격주【4】,飛燕‧攻擊珠【４】,حلية الطيران/الهجوم 4
Sprinter/Attack Jewel 4,強走・攻撃珠【４】,Joyau marathonien/attaque [4],Gioiello maratoneta/attacco 4,Sprinter-/Angriff-Juwel 4,Joya de ataque/impulso 4,Joia Ataque/Corredor 4,Klejnot sprintera/ataku 4,Самоцвет бегуна/атаки 4,강주-공격주【4】,強走‧攻擊珠【４】,حلية العدّاء/الهجوم 4
Refresh/Attack Jewel 4,早気・攻撃珠【４】,Joyau métabolisme/attaque [4],Gioiello super res./attacco 4,Erfrischungs-/Angriff-Juwel 4,Joya de ataque/refresco 4,Joia Ataque/Revigorante 4,Klejnot orzeźwienia/ataku 4,Самоцвет обновления/атаки 4,조기-공격주【4】,早氣‧攻擊珠【４】,حلية التجدد/الهجوم 4
Jumping/Attack Jewel 4,跳躍・攻撃珠【４】,Joyau esquive/attaque [4],Gioiello schiv. estesa/attacco 4,Sprung-/Angriff-Juwel 4,Joya de ataque/salto 4,Joia Ataque/Salto 4,Klejnot skoków/ataku 4,Самоцвет прыжка/атаки 4,도약-공격주【4】,跳躍‧攻擊珠【４】,حلية القفز/الهجوم 4
Sheath/Attack Jewel 4,速納・攻撃珠【４】,Joyau rengainage/attaque [4],Gioiello rinf. veloce/attacco 4,Wegsteck-/Angriff-Juwel 4,Joya de ataque/enfundado 4,Joia Ataque/Bainha 4,Klejnot futerału/ataku 4,Самоцвет ножен/атаки 4,속납-공격주【4】,速納‧攻擊珠【４】,حلية الغمد/الهجوم 4
Gobbler/Attack Jewel 4,早食・攻撃珠【４】,Joyau carnassier/attaque [4],Gioiello pasto veloce/attacco 4,Verschling-/Angriff-Juwel 4,Joya de ataque/del tragón 4,Joia Ataque/Glutão 4,Klejnot żarłoka/ataku 4,Самоцвет обжорства/атаки 4,조식-공격주【4】,快吃‧攻擊珠【４】,حلية الشره/الهجوم 4
Grinder/Attack Jewel 4,研磨・攻撃珠【４】,Joyau aiguiseur/attaque [4],Gioiello aff. veloce/attacco 4,Schleif-/Angriff-Juwel 4,Joya de ataque/afiladora 4,Joia Ataque/Amolador 4,Klejnot ostrzenia/ataku 4,Самоцвет точильный/атаки 4,연마-공격주【4】,研磨‧攻擊珠【４】,حلية الطاحونة/الهجوم 4
Bomber/Attack Jewel 4,爆師・攻撃珠【４】,Joyau bombardier/attaque [4],Gioiello bombardiere/attacco 4,Bomber-/Angriff-Juwel 4,Joya de ataque/bombardera 4,Joia Ataque/Bombardeiro 4,Klejnot bombowy/ataku 4,Самоцвет бомбардира/атаки 4,폭사-공격주【4】,爆師‧攻擊珠【４】,حلية قاذف القنابل/الهجوم 4
Fungiform/Attack Jewel 4,茸好・攻撃珠【４】,Joyau mycologue/attaque [4],Gioiello fungomante/attacco 4,Pilzform-/Angriff-Juwel 4,Joya de ataque/micótica 4,Joia Ataque/Fungiforme 4,Klejnot grzybny/ataku 4,Самоцвет грибной/атаки 4,이호-공격주【4】,茸好‧攻擊珠【４】,حلية شكل الفطر/الهجوم 4
Slider/Attack Jewel 4,滑走・攻撃珠【４】,Joyau glisseur/attaque [4],Gioiello aff. scivolata/attacco 4,Gleiter-/Angriff-Juwel 4,Joya de ataque/deslizante 4,Joia Ataque/Deslizante 4,Klejnot ślizgacza/ataku 4,Самоцвет скольжения/атаки 4,활주-공격주【4】,滑走‧攻擊珠【４】,حلية المنزلق/الهجوم 4
Guardian/Attack Jewel 4,守勢・攻撃珠【４】,Joyau gardien/attaque [4],Gioiello guardiano/attacco 4,Wächter-/Angriff-Juwel 4,Joya de ataque/guardián 4,Joia Ataque/Guardiã 4,Klejnot strażnika/ataku 4,Самоцвет стража/атаки 4,수세-공격주【4】,守勢‧攻擊珠【４】,حلية الحارس/الهجوم 4
Drain/Expert Jewel 4,奪気・達人珠【４】,Joyau fatigue/maître [4],Gioiello ruba res./occhio crit. 4,Entzug-/Experten-Juwel 4,Joya del experto/débil 4,Joia Especialista/Drenagem 4,Klejnot wyssania/eksperta 4,Самоцвет высасывания/эксперта 4,탈기-달인주【4】,奪氣‧達人珠【４】,حلية الاستنزاف/الخبير 4
Fortitude/Expert Jewel 4,逆境・達人珠【４】,Joyau courage/maître [4],Gioiello rafforz./occhio crit. 4,Kraft-/Experten-Juwel 4,Joya del experto/de supervivencia 4,Joia Especialista/Fortitude 4,Klejnot hartu/eksperta 4,Самоцвет стойкости/эксперта 4,역경-달인주【4】,逆境‧達人珠【４】,حلية الجَلَد/الخبير 4
Crisis/Expert Jewel 4,窮地・達人珠【４】,Joyau sauvage/maître [4],Gioiello rianimaz./occhio crit. 4,Krisen-/Experten-Juwel 4,Joya del experto/de crisis 4,Joia Especialista/Crise 4,Klejnot kryzysu/eksperta 4,Самоцвет кризиса/эксперта 4,궁지-달인주【4】,絕路‧達人珠【４】,حلية الكارثة/الخبير 4
Ironwall/Expert Jewel 4,鉄壁・達人珠【４】,Joyau paladin/maître [4],Gioiello blocco/occhio crit. 4,Eisenmauer-/Experten-Juwel 4,Joya del experto/de guardia 4,Joia Especialista/Muro de Ferro 4,Klejnot żelaznego muru/eksperta 4,Самоцвет железной стены/эксперта 4,철벽-달인주【4】,鐵壁‧達人珠【４】,حلية الجدار الحديدي/الخبير 4
Friendship/Expert Jewel 4,友愛・達人珠【４】,Joyau mousquetaire/maître [4],Gioiello ampia area/occhio crit. 4,Freundschaft-/Experten-Juwel 4,Joya del experto/de amistad 4,Joia Especialista/Amizade 4,Klejnot przyjaźni/eksperta 4,Самоцвет дружбы/эксперта 4,우애-달인주【4】,友愛‧達人珠【４】,حلية الصداقة/الخبير 4
Satiated/Expert Jewel 4,節食・達人珠【４】,Joyau parasite/maître [4],Gioiello pasto grat./occhio crit. 4,Sattes/Experten-Juwel 4,Joya del experto/saciante 4,Joia Especialista/Saciedade 4,Klejnot nasycenia/eksperta 4,Самоцвет пресыщения/эксперта 4,절식-달인주【4】,節食‧達人珠【４】,حلية التخمة/الخبير 4
Stonethrower/Expert Jewel 4,投石・達人珠【４】,Joyau pierre/maître [4],Gioiello cap. fionda/occhio crit. 4,Steinwerfer-/Experten-Juwel 4,Joya del experto/lanzapiedras 4,Joia Especialista/Apedrejadora 4,Klejn. ciskacza kamieni/eksperta 4,Самоцвет метателя/эксперта 4,투석-달인주【4】,投石‧達人珠【４】,حلية قاذف الأحجار/الخبير 4
Resistor/Expert Jewel 4,耐属・達人珠【４】,Joyau fléau/maître [4],Gioiello res. malus/occhio crit. 4,Resistor-/Experten-Juwel 4,Joya del experto/reostato 4,Joia Especialista/Resistor 4,Klejnot plagoodporności/eksperta 4,Самоцвет от сглаза/эксперта 4,내속-달인주【4】,耐屬‧達人珠【４】,حلية المقاوِم/الخبير 4
Flight/Expert Jewel 4,飛燕・達人珠【４】,Joyau acrobatie/maître [4],Gioiello min. aerea/occhio crit. 4,Flug-/Experten-Juwel 4,Joya del experto/de vuelo 4,Joia Especialista/Voo 4,Klejnot lotu/eksperta 4,Самоцвет полета/эксперта 4,비연-달인주【4】,飛燕‧達人珠【４】,حلية الطيران/الخبير 4
Sprinter/Expert Jewel 4,強走・達人珠【４】,Joyau marathonien/maître [4],Gioiello maratoneta/occhio crit. 4,Sprinter-/Experten-Juwel 4,Joya del experto/de impulso 4,Joia Especialista/Corredor 4,Klejnot sprintera/eksperta 4,Самоцвет бегуна/эксперта 4,강주-달인주【4】,強走‧達人珠【４】,حلية العدّاء/الخبير 4
Refresh/Expert Jewel 4,早気・達人珠【４】,Joyau métabolisme/maître [4],Gioiello super res./occhio crit. 4,Erfrischungs-/Experten-Juwel 4,Joya del experto/de refresco 4,Joia Especialista/Revigorante 4,Klejnot orzeźwienia/eksperta 4,Самоцвет обновления/эксперта 4,조기-달인주【4】,早氣‧達人珠【４】,حلية التجدد/الخبير 4
Jumping/Expert Jewel 4,跳躍・達人珠【４】,Joyau esquive/maître [4],Gioiello schiv. estesa/occhio crit. 4,Sprung-/Experten-Juwel 4,Joya del experto/de salto 4,Joia Especialista/Salto 4,Klejnot skoków/eksperta 4,Самоцвет прыжка/эксперта 4,도약-달인주【4】,跳躍‧達人珠【４】,حلية القفز/الخبير 4
Sheath/Expert Jewel 4,速納・達人珠【４】,Joyau rengainage/maître [4],Gioiello rinf. veloce/occhio crit. 4,Wegsteck-/Experten-Juwel 4,Joya del experto/de enfundado 4,Joia Especialista/Bainha 4,Klejnot futerału/eksperta 4,Самоцвет ножен/эксперта 4,속납-달인주【4】,速納‧達人珠【４】,حلية الغمد/الخبير 4
Gobbler/Expert Jewel 4,早食・達人珠【４】,Joyau carnassier/maître [4],Gioiello pasto veloce/occhio crit. 4,Verschling-/Experten-Juwel 4,Joya del experto/tragón 4,Joia Especialista/Glutão 4,Klejnot żarłoka/eksperta 4,Самоцвет обжорства/эксперта 4,조식-달인주【4】,快吃‧達人珠【４】,حلية الشره/الخبير 4
Grinder/Expert Jewel 4,研磨・達人珠【４】,Joyau aiguiseur/maître [4],Gioiello aff. veloce/occhio crit. 4,Schleif-/Experten-Juwel 4,Joya del experto/afiladora 4,Joia Especialista/Amolador 4,Klejnot ostrzenia/eksperta 4,Самоцвет точильный/эксперта 4,연마-달인주【4】,研磨‧達人珠【４】,حلية الطاحونة/الخبير 4
Bomber/Expert Jewel 4,爆師・達人珠【４】,Joyau bombardier/maître [4],Gioiello bombardiere/occhio crit. 4,Bomber-/Experten-Juwel 4,Joya del experto/bombardera 4,Joia Especialista/Bombardeiro 4,Klejnot bombowy/eksperta 4,Самоцвет бомбардира/эксперта 4,폭사-달인주【4】,爆師‧達人珠【４】,حلية قاذف القنابل/الخبير 4
Fungiform/Expert Jewel 4,茸好・達人珠【４】,Joyau mycologue/maître [4],Gioiello fungomante/occhio crit. 4,Pilzform-/Experten-Juwel 4,Joya del experto/micótica 4,Joia Especialista/Fungiforme 4,Klejnot grzybny/eksperta 4,Самоцвет грибной/эксперта 4,이호-달인주【4】,茸好‧達人珠【４】,حلية شكل الفطر/الخبير 4
Slider/Expert Jewel 4,滑走・達人珠【４】,Joyau glisseur/maître [4],Gioiello aff. scivolata/occhio crit. 4,Gleiter-/Experten-Juwel 4,Joya del experto/deslizante 4,Joia Especialista/Deslizante 4,Klejnot ślizgacza/eksperta 4,Самоцвет скольжения/эксперта 4,활주-달인주【4】,滑走‧達人珠【４】,حلية المنزلق/الخبير 4
Guardian/Expert Jewel 4,守勢・達人珠【４】,Joyau gardien/maître [4],Gioiello guardiano/occhio crit. 4,Wächter-/Experten-Juwel 4,Joya del experto/guardián 4,Joia Especialista/Guardiã 4,Klejnot strażnika/eksperta 4,Самоцвет стража/эксперта 4,수세-달인주【4】,守勢‧達人珠【４】,حلية الحارس/الخبير 4
Drain/Release Jewel 4,奪気・解放珠【４】,Joyau fatigue/tireur [4],Gioiello ruba resis./rilascio 4,Entzug-/Freisetzung-Juwel 4,Joya liberadora/débil 4,Joia Descarregamento/Drenagem 4,Klejnot wyssania/wyładowania 4,Самоцвет высасывания/высвобожд. 4,탈기-해방주【4】,奪氣‧解放珠【４】,حلية الاستنزاف/الإطلاق 4
Fortitude/Release Jewel 4,逆境・解放珠【４】,Joyau courage/tireur [4],Gioiello rafforz./rilascio 4,Kraft-/Freisetzung-Juwel 4,Joya liberadora/de supervivencia 4,Joia Descarregamento/Fortitude 4,Klejnot hartu/wyładowania 4,Самоцвет стойкости/высвобождения 4,역경-해방주【4】,逆境‧解放珠【４】,حلية الجَلَد/الإطلاق 4
Crisis/Release Jewel 4,窮地・解放珠【４】,Joyau sauvage/tireur [4],Gioiello rianimaz./rilascio 4,Krisen-/Freisetzung-Juwel 4,Joya liberadora/de crisis 4,Joia Descarregamento/Crise 4,Klejnot kryzysu/wyładowania 4,Самоцвет кризиса/высвобождения 4,궁지-해방주【4】,絕路‧解放珠【４】,حلية الكارثة/الإطلاق 4
Ironwall/Release Jewel 4,鉄壁・解放珠【４】,Joyau paladin/tireur [4],Gioiello blocco/rilascio 4,Eisenmauer-/Freisetzung-Juwel4,Joya liberadora/de guardia 4,Joia Descarregamento/Muro Ferro 4,Klej. żelaznego muru/wyładowania 4,Самоцвет жел. стены/высвобожд. 4,철벽-해방주【4】,鐵壁‧解放珠【４】,حلية الجدار الحديدي/الإطلاق 4
Friendship/Release Jewel 4,友愛・解放珠【４】,Joyau mousquetaire/tireur [4],Gioiello ampia area/rilascio 4,Freundschaft-/Freisetzung-Juwel 4,Joya liberadora/de amistad 4,Joia Descarregamento/Amizade 4,Klejnot przyjaźni/wyładowania 4,Самоцвет дружбы/высвобождения 4,우애-해방주【4】,友愛‧解放珠【４】,حلية الصداقة/الإطلاق 4
Satiated/Release Jewel 4,節食・解放珠【４】,Joyau parasite/tireur [4],Gioiello pasto grat./rilascio 4,Sattes/Freisetzung-Juwel 4,Joya liberadora/saciante 4,Joia Descarregamento/Saciedade 4,Klejnot nasycenia/wyładowania 4,Самоцвет пресыщения/высвобож. 4,절식-해방주【4】,節食‧解放珠【４】,حلية التخمة/الإطلاق 4
Stonethrower/Release Jewel 4,投石・解放珠【４】,Joyau pierre/tireur [4],Gioiello cap. fionda/rilascio 4,Steinwerfer/Freisetzung-Juwel 4,Joya liberadora/lanzapiedras 4,Joia Descarregamento/Apedrejad. 4,Kl. ciskacza kamieni/wyładowania 4,Самоцвет метателя/высвобождения 4,투석-해방주【4】,投石‧解放珠【４】,حلية قاذف الأحجار/الإطلاق 4
Resistor/Release Jewel 4,耐属・解放珠【４】,Joyau fléau/tireur [4],Gioiello res. malus/rilascio 4,Resistor-/Freisetzung-Juwel 4,Joya liberadora/reostato 4,Joia Descarregamento/Resistor 4,Kl. plagoodporności/wyładowania 4,Самоцвет от сглаза/высвобождения 4,내속-해방주【4】,耐屬‧解放珠【４】,حلية المقاوِم/الإطلاق 4
Flight/Release Jewel 4,飛燕・解放珠【４】,Joyau acrobatie/tireur [4],Gioiello min. aerea/rilascio 4,Flug-/Freisetzung-Juwel 4,Joya liberadora/de vuelo 4,Joia Descarregamento/Voo 4,Klejnot lotu/wyładowania 4,Самоцвет полета/высвобождения 4,비연-해방주【4】,飛燕‧解放珠【４】,حلية الطيران/الإطلاق 4
Sprinter/Release Jewel 4,強走・解放珠【４】,Joyau marathonien/tireur [4],Gioiello maratoneta/rilascio 4,Sprinter-/Freisetzung-Juwel 4,Joya liberadora/de impulso 4,Joia Descarregamento/Corredor 4,Klejnot sprintera/wyładowania 4,Самоцвет бегуна/высвобождения 4,강주-해방주【4】,強走‧解放珠【４】,حلية العدّاء/الإطلاق 4
Refresh/Release Jewel 4,早気・解放珠【４】,Joyau métabolisme/tireur [4],Gioiello super resistenza/rilascio 4,Erfrischungs-/Freisetzung-Juwel 4,Joya liberadora/de refresco 4,Joia Descarregamento/Revigorante 4,Klejnot orzeźwienia/wyładowania 4,Самоцвет обновления/высвобожд. 4,조기-해방주【4】,早氣‧解放珠【４】,حلية التجدد/الإطلاق 4
Jumping/Release Jewel 4,跳躍・解放珠【４】,Joyau esquive/tireur [4],Gioiello schiv. estesa/rilascio 4,Sprung-/Freisetzung-Juwel 4,Joya liberadora/de salto 4,Joia Descarregamento/Salto 4,Klejnot skoków/wyładowania 4,Самоцвет прыжка/высвобождения 4,도약-해방주【4】,跳躍‧解放珠【４】,حلية القفز/الإطلاق 4
Sheath/Release Jewel 4,速納・解放珠【４】,Joyau rengainage/tireur [4],Gioiello rinf. veloce/rilascio 4,Wegsteck-/Freisetzung-Juwel 4,Joya liberadora/de enfundado 4,Joia Descarregamento/Bainha 4,Klejnot futerału/wyładowania 4,Самоцвет ножен/высвобождения 4,속납-해방주【4】,速納‧解放珠【４】,حلية الغمد/الإطلاق 4
Gobbler/Release Jewel 4,早食・解放珠【４】,Joyau carnassier/tireur [4],Gioiello pasto veloce/rilascio 4,Verschling-/Freisetzung-Juwel 4,Joya liberadora/del tragón 4,Joia Descarregamento/Glutão 4,Klejnot żarłoka/wyładowania 4,Самоцвет обжорства/высвобождения 4,조식-해방주【4】,快吃‧解放珠【４】,حلية الشره/الإطلاق 4
Grinder/Release Jewel 4,研磨・解放珠【４】,Joyau aiguiseur/tireur [4],Gioiello aff. veloce/rilascio 4,Schleif-/Freisetzung-Juwel 4,Joya liberadora/afiladora 4,Joia Descarregamento/Amolador 4,Klejnot ostrzenia/wyładowania 4,Самоцвет точильный/высвобождения 4,연마-해방주【4】,研磨‧解放珠【４】,حلية الطاحونة/الإطلاق 4
Bomber/Release Jewel 4,爆師・解放珠【４】,Joyau bombardier/tireur [4],Gioiello bombardiere/rilascio 4,Bomber-/Freisetzung-Juwel 4,Joya liberadora/bombardera 4,Joia Descarregamento/Bombardeiro 4,Klejnot bombowy/wyładowania 4,Самоцвет бомбардира/высвобожд. 4,폭사-해방주【4】,爆師‧解放珠【４】,حلية قاذف القنابل/الإطلاق 4
